loss_1
1.72151
1.88038
1.37958
1.09568
1.01185
1.00421
0.926395
0.680504
0.869569
0.553576
0.651834
0.521708
0.558687
0.529572
0.520338
0.562718
0.465665
0.513927
0.49837
0.494557
0.264363
0.476445
0.204549
0.267565
0.430288
0.232294
0.339801
0.233549
0.270886
0.256005
0.241844
0.204113
0.349001
0.272281
0.240639
0.0900737
0.164083
0.126996
0.14748
0.216435
0.104195
0.284029
0.328209
0.197887
0.129571
0.173765
0.11339
0.164606
0.148242
0.130673
0.108244
0.245453
0.1204
0.191634
0.0519599
0.156303
0.0725865
0.162429
0.130589
0.116557
0.116013
0.0909726
0.141032
0.111704
0.0944135
0.103465
0.060453
0.0775226
0.0695067
0.0608521
0.0398527
0.115945
0.11541
0.0600033
0.0452954
0.102558
0.0256748
0.0697856
0.056218
0.0954986
0.0180239
0.0513359
0.0156922
0.00257016
0.00683593
0.00103953
0.013899
0.00473489
0.00224291
0.00257489
0.00637746
0.0091614
0.015899
0.0402468
0.00284115
0.00908648
0.0265503
0.0119286
0.0011134
0.00517608
0.0101483
0.00539034
0.00158702
0.0231161
0.0342712
0.00384954
0.0129048
0.00509669
0.00203107
0.000320342
0.0367088
0.00751865
0.0014265
0.00495107
0.000671702
0.0145282
0.000947732
0.00141864
0.00913429
0.000409514
0.00157669
0.000190883
0.00165428
0.00170916
0.0119293
0.000252588
0.000712127
0.0124458
0.0033149
0.0028703
0.00126018
0.00287102
0.00254718
0.010964
0.00166389
0.000161329
0.000508646
0.00519525
0.000512625
0.000255286
0.00391894
0.00100806
0.00467596
0.000852264
0.0668434
0.00324547
0.000335618
0.00937652
0.00113276
0.00143123
0.00193759
0.0170526
0.00386262
0.000545353
0.00011079
0.00111798
0.00202767
0.000881437
6.88428e-05
0.000306978
0.000537069
0.00283356
0.000330436
0.000343253
