acc_1
0.33330000638961793
0.32089999318122864
0.49280000925064088
0.60720000267028806
0.66259999871253972
0.70499999523162837
0.71900000572204592
0.74350000619888301
0.77100000381469724
0.7768000066280365
0.79470001459121709
0.79650000929832454
0.79730001091957092
0.810500031709671
0.80790000557899477
0.82970002293586731
0.82560000419616697
0.83440002799034119
0.83580000400543208
0.8400000154972076
0.84250001311302181
0.84520000219345093
0.84610001444816585
0.85500000119209285
0.83650000691413884
0.85430004000663762
0.85440000891685486
0.85480003356933598
0.85690003633499146
0.85070004463195803
0.85730001926422117
0.86480002403259282
0.86910002231597905
0.86020003557205205
0.85810003876686092
0.87080003023147579
0.86170002222061159
0.87070001959800725
0.87030002474784851
0.8726000189781189
0.86949999928474431
0.86900002360343931
0.86550000309944153
0.87310001254081726
0.86980000734329221
0.86860004067420959
0.87230002880096436
0.87380000948905945
0.87960003018379207
0.87490004897117613
0.86770004034042358
0.87430002689361574
0.87460004687309267
0.87800004482269289
0.88170001506805418
0.87940003871917727
0.87440002560615537
0.88470003008842468
0.87310001850128172
0.87100003361701961
0.87890003323554988
0.88000003695487972
0.87910002470016479
0.88010004162788391
0.88270003199577329
0.88440003991127014
0.87480000853538509
0.88450002670288086
0.88530002832412724
0.88590002655982969
0.8869000315666199
0.88020002245903017
0.88540004491806035
0.88560001850128178
0.88430002927780149
0.88130003213882446
0.8851000130176544
0.87540003061294558
0.88440002799034123
0.89100002050399785
0.89730002284049992
0.90050002932548523
0.89970000386238103
0.90030003190040586
0.90130002498626705
0.90090003609657288
0.90040001273155212
0.90240002274513242
0.90340002179145817
0.90180003046989443
0.90160002112388615
0.90280001759529116
0.90370002985000608
0.90340001583099361
0.90170003175735469
0.90330002903938289
0.90300002694129944
0.90240003466606145
0.89900001287460329
0.90180003046989443
0.90250002741813662
0.90290004611015318
0.90300002694129944
0.90320003032684326
0.9020000278949738
0.90240005850791927
0.90190004706382754
0.90310004353523254
0.90190004110336308
0.90120002627372742
0.90280003547668453
0.90350003838539128
0.90330004096031191
0.90180004239082334
0.90250002741813662
0.90260001420974734
0.90220006108284001
0.9024000406265259
0.9026000320911407
0.90220004320144653
0.90190002918243406
0.90270004272460935
0.90230002999305725
0.90240002870559688
0.90240003466606145
0.90290002226829524
0.90330004096031191
0.90280001759529116
0.90330001711845398
0.90380004048347473
0.90330002307891843
0.90340002179145817
0.90280003547668453
0.90370003581047054
0.90380004644393919
0.90340002179145817
0.9040000379085541
0.90400003194808964
0.90460001826286318
0.90480002760887146
0.90430002808570864
0.9042000293731689
0.90410003662109373
0.90440003275871272
0.90500001311302181
0.90510003566741948
0.90420001745223999
0.903600025177002
0.90380002260208125
0.9039000332355499
0.90450001955032344
0.90460003018379209
0.90440001487731936
0.90429999828338625
0.90380003452301028
0.90440000295639034
0.9038000166416168
0.90370001792907717
0.9037000417709351
0.90390002727508545
0.90420002341270445
0.90440002679824827
0.90460000634193416
0.90470002293586727
