9.300000000000000000e+01,2.420000000000000000e+02,2.490000000000000000e+02,6.400000000000000000e+01,7.900000000000000000e+01,8.600000000000000000e+01,2.420000000000000000e+02,7.900000000000000000e+01,7.300000000000000000e+01,6.400000000000000000e+01,2.410000000000000000e+02,6.400000000000000000e+01,8.600000000000000000e+01,1.060000000000000000e+02,2.570000000000000000e+02,4.500000000000000000e+01,6.400000000000000000e+01,8.800000000000000000e+01,2.570000000000000000e+02,2.420000000000000000e+02,2.570000000000000000e+02,6.400000000000000000e+01,2.490000000000000000e+02,9.300000000000000000e+01,1.060000000000000000e+02,7.300000000000000000e+01,9.300000000000000000e+01,2.570000000000000000e+02,6.400000000000000000e+01,1.010000000000000000e+02,9.300000000000000000e+01,9.300000000000000000e+01,4.500000000000000000e+01,2.570000000000000000e+02,1.920000000000000000e+02,7.800000000000000000e+01,9.300000000000000000e+01,2.420000000000000000e+02,4.100000000000000000e+01,9.300000000000000000e+01,7.800000000000000000e+01,6.400000000000000000e+01,3.700000000000000000e+01,1.060000000000000000e+02,1.230000000000000000e+02,6.400000000000000000e+01,1.010000000000000000e+02,6.400000000000000000e+01,2.570000000000000000e+02,2.570000000000000000e+02,1.060000000000000000e+02,2.570000000000000000e+02,7.100000000000000000e+01,9.300000000000000000e+01,8.800000000000000000e+01,1.130000000000000000e+02,2.570000000000000000e+02,7.300000000000000000e+01,6.400000000000000000e+01,5.200000000000000000e+01,3.700000000000000000e+01,2.570000000000000000e+02,4.400000000000000000e+01,7.900000000000000000e+01
9.300000000000000000e+01,1.700000000000000000e+01,2.490000000000000000e+02,1.700000000000000000e+01,2.350000000000000000e+02,1.530000000000000000e+02,1.700000000000000000e+01,2.490000000000000000e+02,7.800000000000000000e+01,7.800000000000000000e+01,7.700000000000000000e+01,1.700000000000000000e+01,8.000000000000000000e+01,2.410000000000000000e+02,2.570000000000000000e+02,7.800000000000000000e+01,5.200000000000000000e+01,2.490000000000000000e+02,2.350000000000000000e+02,7.800000000000000000e+01,2.490000000000000000e+02,7.800000000000000000e+01,7.800000000000000000e+01,1.130000000000000000e+02,2.410000000000000000e+02,7.800000000000000000e+01,9.300000000000000000e+01,2.570000000000000000e+02,1.700000000000000000e+01,2.490000000000000000e+02,9.300000000000000000e+01,1.700000000000000000e+01,7.800000000000000000e+01,2.490000000000000000e+02,1.130000000000000000e+02,4.000000000000000000e+00,3.200000000000000000e+01,1.700000000000000000e+01,2.350000000000000000e+02,9.300000000000000000e+01,7.800000000000000000e+01,7.800000000000000000e+01,8.000000000000000000e+01,2.350000000000000000e+02,8.000000000000000000e+01,1.700000000000000000e+01,2.490000000000000000e+02,7.800000000000000000e+01,2.490000000000000000e+02,7.800000000000000000e+01,7.800000000000000000e+01,2.570000000000000000e+02,7.800000000000000000e+01,9.300000000000000000e+01,2.490000000000000000e+02,1.130000000000000000e+02,2.570000000000000000e+02,7.800000000000000000e+01,1.700000000000000000e+01,7.800000000000000000e+01,8.000000000000000000e+01,2.570000000000000000e+02,8.000000000000000000e+01,5.200000000000000000e+01
4.500000000000000000e+01,4.500000000000000000e+01,3.200000000000000000e+01,1.700000000000000000e+01,4.000000000000000000e+00,1.900000000000000000e+01,4.500000000000000000e+01,2.410000000000000000e+02,7.800000000000000000e+01,7.800000000000000000e+01,4.000000000000000000e+00,2.800000000000000000e+01,8.000000000000000000e+01,7.800000000000000000e+01,2.570000000000000000e+02,7.800000000000000000e+01,7.800000000000000000e+01,3.200000000000000000e+01,7.800000000000000000e+01,7.800000000000000000e+01,2.570000000000000000e+02,7.800000000000000000e+01,7.800000000000000000e+01,3.200000000000000000e+01,7.800000000000000000e+01,7.800000000000000000e+01,4.500000000000000000e+01,2.570000000000000000e+02,1.100000000000000000e+01,2.350000000000000000e+02,9.300000000000000000e+01,4.500000000000000000e+01,7.800000000000000000e+01,2.350000000000000000e+02,1.900000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,5.200000000000000000e+01,7.800000000000000000e+01,7.800000000000000000e+01,7.800000000000000000e+01,7.800000000000000000e+01,1.900000000000000000e+01,7.800000000000000000e+01,7.800000000000000000e+01,4.500000000000000000e+01,2.490000000000000000e+02,7.800000000000000000e+01,1.100000000000000000e+01,2.570000000000000000e+02,7.800000000000000000e+01,2.570000000000000000e+02,7.800000000000000000e+01,4.500000000000000000e+01,5.200000000000000000e+01,7.800000000000000000e+01,2.570000000000000000e+02,7.800000000000000000e+01,4.500000000000000000e+01,4.000000000000000000e+00,7.800000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+00
2.410000000000000000e+02,2.410000000000000000e+02,3.200000000000000000e+01,1.100000000000000000e+01,4.000000000000000000e+00,4.500000000000000000e+01,4.500000000000000000e+01,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,4.000000000000000000e+00,7.700000000000000000e+01,2.410000000000000000e+02,4.000000000000000000e+00,2.570000000000000000e+02,7.800000000000000000e+01,7.800000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,7.800000000000000000e+01,7.800000000000000000e+01,2.410000000000000000e+02,4.000000000000000000e+00,7.800000000000000000e+01,2.410000000000000000e+02,2.570000000000000000e+02,7.800000000000000000e+01,7.800000000000000000e+01,4.500000000000000000e+01,2.410000000000000000e+02,7.800000000000000000e+01,2.570000000000000000e+02,4.500000000000000000e+01,4.000000000000000000e+00,4.500000000000000000e+01,7.800000000000000000e+01,4.000000000000000000e+00,2.410000000000000000e+02,4.000000000000000000e+00,3.200000000000000000e+01,4.500000000000000000e+01,3.200000000000000000e+01,7.800000000000000000e+01,7.800000000000000000e+01,7.800000000000000000e+01,7.800000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,7.800000000000000000e+01,2.570000000000000000e+02,7.800000000000000000e+01,4.500000000000000000e+01,7.800000000000000000e+01,7.800000000000000000e+01,2.570000000000000000e+02,4.000000000000000000e+00,3.200000000000000000e+01,4.000000000000000000e+00,5.200000000000000000e+01,2.570000000000000000e+02,7.800000000000000000e+01,4.000000000000000000e+00
3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,4.000000000000000000e+00,2.410000000000000000e+02,5.200000000000000000e+01,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,5.200000000000000000e+01,4.000000000000000000e+00,2.570000000000000000e+02,2.570000000000000000e+02,3.200000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+00,7.800000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,2.570000000000000000e+02,2.410000000000000000e+02,4.000000000000000000e+00,2.410000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,2.410000000000000000e+02,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,7.800000000000000000e+01,2.570000000000000000e+02,2.570000000000000000e+02,4.000000000000000000e+00,2.570000000000000000e+02,7.800000000000000000e+01,3.200000000000000000e+01,1.620000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,4.000000000000000000e+00,3.200000000000000000e+01,4.000000000000000000e+00,7.700000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+00
3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,7.800000000000000000e+01,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,3.200000000000000000e+01,4.000000000000000000e+00,2.570000000000000000e+02,2.570000000000000000e+02,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+00,7.800000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,2.570000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,7.800000000000000000e+01,2.570000000000000000e+02,2.570000000000000000e+02,4.000000000000000000e+00,2.570000000000000000e+02,7.800000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,4.000000000000000000e+00,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+00
3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,7.800000000000000000e+01,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,3.200000000000000000e+01,4.000000000000000000e+00,2.570000000000000000e+02,2.570000000000000000e+02,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+00,7.800000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,2.570000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,2.570000000000000000e+02,4.000000000000000000e+00,2.570000000000000000e+02,7.800000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,4.000000000000000000e+00,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,7.800000000000000000e+01
3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,7.800000000000000000e+01,3.200000000000000000e+01,4.000000000000000000e+00,2.570000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+00,2.570000000000000000e+02,2.570000000000000000e+02,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,3.200000000000000000e+01,7.800000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,2.570000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,2.570000000000000000e+02,4.000000000000000000e+00,2.570000000000000000e+02,7.800000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,4.000000000000000000e+00,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,7.800000000000000000e+01
3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,7.800000000000000000e+01,3.200000000000000000e+01,4.000000000000000000e+00,2.570000000000000000e+02,3.200000000000000000e+01,7.800000000000000000e+01,2.570000000000000000e+02,2.570000000000000000e+02,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,3.200000000000000000e+01,7.800000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,2.570000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,2.570000000000000000e+02,7.800000000000000000e+01,2.570000000000000000e+02,7.800000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,7.800000000000000000e+01,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,7.800000000000000000e+01
3.200000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,7.800000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,7.800000000000000000e+01,2.570000000000000000e+02,2.570000000000000000e+02,2.570000000000000000e+02,2.570000000000000000e+02,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,3.200000000000000000e+01,7.800000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,2.570000000000000000e+02,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,7.800000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,2.570000000000000000e+02,2.570000000000000000e+02,2.570000000000000000e+02,7.800000000000000000e+01,2.570000000000000000e+02,7.800000000000000000e+01,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,2.570000000000000000e+02,7.800000000000000000e+01,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,2.570000000000000000e+02,3.200000000000000000e+01,7.800000000000000000e+01
